"Sr.no.";"Time";"temp1";"temp2";"temp3"
"801";"2024-01-21 15:31:38";"49";"51";"50"
"802";"2024-01-21 15:31:39";"49";"51";"50"
"803";"2024-01-21 15:31:40";"49";"51";"50"
"804";"2024-01-21 15:31:40";"49";"51";"50"
"805";"2024-01-21 15:31:41";"49";"51";"50"
"806";"2024-01-21 15:31:45";"49";"51";"50"
"807";"2024-01-21 15:31:45";"49";"51";"50"
"808";"2024-01-21 15:31:46";"49";"51";"50"
"809";"2024-01-21 15:31:47";"49";"51";"50"
"810";"2024-01-21 15:31:48";"49";"51";"50"
"811";"2024-01-21 15:31:49";"49";"51";"50"
"812";"2024-01-21 15:31:50";"49";"51";"50"
"813";"2024-01-21 15:31:51";"49";"51";"50"
"814";"2024-01-21 15:31:52";"49";"51";"50"
"815";"2024-01-21 15:31:52";"49";"51";"50"
"816";"2024-01-21 15:31:53";"49";"51";"50"
"817";"2024-01-21 15:31:54";"49";"51";"50"
"818";"2024-01-21 15:31:55";"49";"51";"50"
"819";"2024-01-21 15:31:56";"49";"51";"50"
"820";"2024-01-21 15:31:58";"49";"51";"50"
"821";"2024-01-21 15:31:59";"49";"51";"50"
"822";"2024-01-21 15:31:59";"49";"51";"50"
"823";"2024-01-21 15:32:00";"49";"51";"50"
"824";"2024-01-21 15:32:01";"49";"51";"50"
"825";"2024-01-21 15:32:02";"49";"51";"50"
"826";"2024-01-21 15:32:02";"49";"51";"50"
"827";"2024-01-21 15:32:03";"49";"51";"50"
"828";"2024-01-21 15:32:04";"49";"51";"50"
"829";"2024-01-21 15:32:05";"49";"51";"50"
"830";"2024-01-21 15:32:06";"49";"51";"50"
"831";"2024-01-21 15:32:07";"49";"51";"50"
"832";"2024-01-21 15:32:08";"49";"51";"50"
"833";"2024-01-21 15:32:09";"49";"51";"50"
"834";"2024-01-21 15:32:14";"49";"51";"50"
"835";"2024-01-21 15:32:14";"49";"51";"50"
"836";"2024-01-21 15:32:15";"49";"51";"50"
"837";"2024-01-21 15:32:16";"49";"51";"50"
"838";"2024-01-21 15:32:17";"49";"51";"50"
"839";"2024-01-21 15:32:18";"49";"51";"50"
"840";"2024-01-21 15:32:19";"49";"51";"50"
"841";"2024-01-21 15:32:20";"49";"51";"50"
"842";"2024-01-21 15:32:20";"49";"51";"50"
"843";"2024-01-21 15:32:21";"49";"51";"50"
"844";"2024-01-21 15:37:34";"0";"0";"0"
"845";"2024-01-21 15:37:35";"0";"0";"0"
"846";"2024-01-21 15:37:36";"0";"0";"0"
"847";"2024-01-21 15:37:42";"0";"0";"0"
"848";"2024-01-21 15:37:42";"0";"0";"0"
"849";"2024-01-21 15:37:46";"0";"0";"0"
"850";"2024-01-21 15:38:07";"0";"0";"0"
"851";"2024-01-21 15:38:08";"0";"0";"0"
"852";"2024-01-21 15:38:09";"0";"0";"0"
"853";"2024-01-21 15:38:09";"48";"0";"0"
"854";"2024-01-21 15:38:13";"48";"50";"0"
"855";"2024-01-21 15:38:14";"48";"50";"49"
"856";"2024-01-21 15:38:14";"48";"50";"49"
"857";"2024-01-21 15:38:16";"48";"50";"49"
"858";"2024-01-21 15:38:24";"48";"50";"49"
"859";"2024-01-21 15:38:24";"48";"50";"49"
"860";"2024-01-21 15:38:25";"48";"50";"49"
"861";"2024-01-21 15:38:29";"48";"50";"49"
"862";"2024-01-21 15:38:30";"48";"50";"49"
"863";"2024-01-21 15:38:31";"48";"50";"49"
"864";"2024-01-21 15:38:31";"48";"50";"49"
"865";"2024-01-21 15:38:32";"48";"50";"49"
"866";"2024-01-21 15:38:33";"48";"50";"49"
"867";"2024-01-21 15:38:34";"48";"50";"49"
"868";"2024-01-21 15:38:35";"48";"50";"49"
"869";"2024-01-21 15:38:36";"48";"50";"49"
"870";"2024-01-21 15:38:37";"48";"50";"49"
"871";"2024-01-21 15:38:38";"48";"50";"49"
"872";"2024-01-21 15:38:38";"48";"50";"49"
"873";"2024-01-21 15:38:39";"48";"50";"49"
"874";"2024-01-21 15:38:41";"48";"50";"49"
"875";"2024-01-21 15:38:41";"48";"50";"49"
"876";"2024-01-21 15:38:42";"48";"50";"49"
"877";"2024-01-21 15:38:43";"48";"50";"49"
"878";"2024-01-21 15:38:44";"48";"50";"49"
"879";"2024-01-21 15:38:45";"48";"50";"49"
"880";"2024-01-21 15:38:46";"48";"50";"49"
"881";"2024-01-21 15:38:47";"48";"50";"49"
"882";"2024-01-21 15:38:47";"48";"50";"49"
"883";"2024-01-21 15:38:48";"48";"50";"49"
"884";"2024-01-21 15:38:49";"48";"50";"49"
"885";"2024-01-21 15:38:51";"48";"50";"49"
"886";"2024-01-21 15:38:51";"48";"50";"49"
"887";"2024-01-21 15:38:53";"48";"50";"49"
"888";"2024-01-21 15:38:53";"48";"50";"49"
"889";"2024-01-21 15:38:54";"48";"50";"49"
"890";"2024-01-21 15:38:55";"48";"50";"49"
"891";"2024-01-21 15:38:56";"48";"50";"49"
"892";"2024-01-21 15:38:57";"48";"50";"49"
"893";"2024-01-21 15:38:57";"48";"50";"49"
"894";"2024-01-21 15:38:58";"48";"50";"49"
"895";"2024-01-21 15:38:59";"48";"50";"49"
"896";"2024-01-21 15:39:01";"48";"50";"49"
"897";"2024-01-21 15:39:01";"48";"50";"49"
"898";"2024-01-21 15:39:02";"48";"50";"49"
"899";"2024-01-21 15:39:03";"48";"50";"49"
"900";"2024-01-21 15:39:04";"48";"50";"49"
"901";"2024-01-21 15:39:05";"48";"50";"49"
"902";"2024-01-21 15:39:07";"48";"50";"49"
"903";"2024-01-21 15:39:08";"48";"50";"49"
"904";"2024-01-21 15:39:08";"48";"50";"49"
"905";"2024-01-21 15:39:09";"48";"50";"49"
"906";"2024-01-21 15:39:10";"48";"50";"49"
"907";"2024-01-21 15:39:11";"48";"50";"49"
"908";"2024-01-21 15:39:14";"48";"50";"49"
"909";"2024-01-21 15:39:15";"48";"50";"49"
"910";"2024-01-21 15:39:16";"48";"50";"49"
"911";"2024-01-21 15:39:17";"48";"50";"49"
"912";"2024-01-21 15:39:18";"48";"50";"49"
"913";"2024-01-21 15:39:18";"48";"50";"49"
"914";"2024-01-21 15:39:19";"48";"50";"49"
"915";"2024-01-21 15:39:20";"48";"50";"49"
"916";"2024-01-21 15:39:21";"48";"50";"49"
"917";"2024-01-21 15:39:22";"48";"50";"49"
"918";"2024-01-21 15:39:23";"48";"50";"49"
"919";"2024-01-21 15:39:24";"48";"50";"49"
"920";"2024-01-21 15:39:25";"48";"50";"49"
"921";"2024-01-21 15:39:26";"48";"50";"49"
"922";"2024-01-21 15:39:27";"48";"50";"49"
"923";"2024-01-21 15:39:28";"48";"50";"49"
"924";"2024-01-21 15:39:28";"48";"50";"49"
"925";"2024-01-21 15:39:29";"48";"50";"49"
"926";"2024-01-21 15:39:30";"48";"50";"49"
"927";"2024-01-21 15:39:31";"48";"50";"49"
"928";"2024-01-21 15:39:32";"48";"50";"49"
"929";"2024-01-21 15:39:33";"48";"50";"49"
"930";"2024-01-21 15:39:34";"48";"50";"49"
"931";"2024-01-21 15:39:35";"48";"50";"49"
"932";"2024-01-21 15:39:36";"48";"50";"49"
"933";"2024-01-21 15:39:37";"48";"50";"49"
"934";"2024-01-21 15:39:38";"48";"50";"49"
"935";"2024-01-21 15:39:38";"48";"50";"49"
"936";"2024-01-21 15:39:39";"48";"50";"49"
"937";"2024-01-21 15:39:40";"48";"50";"49"
"938";"2024-01-21 15:39:41";"48";"50";"49"
"939";"2024-01-21 15:39:42";"48";"50";"49"
"940";"2024-01-21 15:39:43";"48";"50";"49"
"941";"2024-01-21 15:39:44";"48";"50";"49"
"942";"2024-01-21 15:39:45";"48";"50";"49"
"943";"2024-01-21 15:39:46";"48";"50";"49"
"944";"2024-01-21 15:39:47";"47";"50";"49"
"945";"2024-01-21 15:39:48";"47";"49";"49"
"946";"2024-01-21 15:39:48";"47";"49";"49"
"947";"2024-01-21 15:39:49";"47";"49";"49"
"948";"2024-01-21 15:39:50";"47";"49";"49"
"949";"2024-01-21 15:39:51";"47";"49";"49"
"950";"2024-01-21 15:39:52";"47";"49";"49"
"951";"2024-01-21 15:39:53";"47";"49";"49"
"952";"2024-01-21 15:39:54";"47";"49";"49"
"953";"2024-01-21 15:39:55";"47";"49";"49"
"954";"2024-01-21 15:39:56";"47";"49";"49"
"955";"2024-01-21 15:39:57";"47";"49";"49"
"956";"2024-01-21 15:39:58";"47";"49";"49"
"957";"2024-01-21 15:39:58";"47";"49";"49"
"958";"2024-01-21 15:39:59";"47";"49";"49"
"959";"2024-01-21 15:40:00";"47";"49";"49"
"960";"2024-01-21 15:40:01";"47";"49";"49"
"961";"2024-01-21 15:40:02";"47";"49";"49"
"962";"2024-01-21 15:40:03";"47";"49";"49"
"963";"2024-01-21 15:40:04";"47";"49";"49"
"964";"2024-01-21 15:40:05";"47";"49";"49"
"965";"2024-01-21 15:40:06";"47";"49";"49"
"966";"2024-01-21 15:40:07";"47";"49";"49"
"967";"2024-01-21 15:40:08";"47";"49";"49"
"968";"2024-01-21 15:40:08";"47";"49";"49"
"969";"2024-01-21 15:40:09";"47";"49";"49"
"970";"2024-01-21 15:40:10";"47";"49";"49"
"971";"2024-01-21 15:40:11";"47";"49";"49"
"972";"2024-01-21 15:40:12";"47";"49";"49"
"973";"2024-01-21 15:40:13";"47";"49";"49"
"974";"2024-01-21 15:40:14";"47";"49";"49"
"975";"2024-01-21 15:40:15";"47";"49";"49"
"976";"2024-01-21 15:40:16";"47";"49";"49"
"977";"2024-01-21 15:40:17";"47";"49";"49"
"978";"2024-01-21 15:40:18";"47";"49";"49"
"979";"2024-01-21 15:40:18";"47";"49";"49"
"980";"2024-01-21 15:40:19";"47";"49";"49"
"981";"2024-01-21 15:40:20";"47";"49";"49"
"982";"2024-01-21 15:40:21";"47";"49";"49"
"983";"2024-01-21 15:40:22";"47";"49";"49"
"984";"2024-01-21 15:40:23";"47";"49";"49"
"985";"2024-01-21 15:40:24";"47";"49";"49"
"986";"2024-01-21 15:40:25";"47";"49";"49"
"987";"2024-01-21 15:40:26";"47";"49";"49"
"988";"2024-01-21 15:40:27";"47";"49";"49"
"989";"2024-01-21 15:40:28";"47";"49";"49"
"990";"2024-01-21 15:40:28";"47";"49";"49"
"991";"2024-01-21 15:40:29";"47";"49";"49"
"992";"2024-01-21 15:40:30";"47";"49";"49"
"993";"2024-01-21 15:40:31";"47";"49";"49"
"994";"2024-01-21 15:40:32";"47";"49";"49"
"995";"2024-01-21 15:40:33";"47";"49";"49"
"996";"2024-01-21 15:40:34";"47";"49";"49"
"997";"2024-01-21 15:40:35";"47";"49";"49"
"998";"2024-01-21 15:40:36";"47";"49";"49"
"999";"2024-01-21 15:40:37";"47";"49";"49"
"1000";"2024-01-21 15:40:38";"47";"49";"49"
"1001";"2024-01-21 15:40:38";"47";"49";"49"
"1002";"2024-01-21 15:40:39";"47";"49";"49"
"1003";"2024-01-21 15:40:40";"47";"49";"49"
"1004";"2024-01-21 15:40:41";"47";"49";"49"
"1005";"2024-01-21 15:40:42";"47";"49";"49"
"1006";"2024-01-21 15:40:43";"47";"49";"49"
"1007";"2024-01-21 15:40:44";"47";"49";"49"
"1008";"2024-01-21 15:40:45";"47";"49";"49"
"1009";"2024-01-21 15:40:46";"47";"49";"49"
"1010";"2024-01-21 15:40:47";"47";"49";"49"
"1011";"2024-01-21 15:40:48";"47";"49";"49"
"1012";"2024-01-21 15:40:48";"47";"49";"49"
"1013";"2024-01-21 15:40:49";"47";"49";"49"
"1014";"2024-01-21 15:40:50";"47";"49";"49"
"1015";"2024-01-21 15:40:51";"47";"49";"49"
"1016";"2024-01-21 15:40:52";"47";"49";"49"
"1017";"2024-01-21 15:40:53";"47";"49";"49"
"1018";"2024-01-21 15:40:54";"47";"49";"49"
"1019";"2024-01-21 15:40:55";"47";"49";"49"
"1020";"2024-01-21 15:40:56";"47";"49";"49"
"1021";"2024-01-21 15:40:57";"47";"49";"49"
"1022";"2024-01-21 15:40:58";"47";"49";"49"
"1023";"2024-01-21 15:40:58";"47";"49";"49"
"1024";"2024-01-21 15:40:59";"47";"49";"49"
"1025";"2024-01-21 15:41:00";"47";"49";"49"
"1026";"2024-01-21 15:41:01";"47";"49";"49"
"1027";"2024-01-21 15:41:02";"47";"49";"49"
"1028";"2024-01-21 15:41:03";"47";"49";"49"
"1029";"2024-01-21 15:41:04";"47";"49";"49"
"1030";"2024-01-21 15:41:05";"47";"49";"49"
"1031";"2024-01-21 15:41:06";"47";"49";"49"
"1032";"2024-01-21 15:41:07";"47";"49";"49"
"1033";"2024-01-21 15:41:08";"47";"49";"49"
"1034";"2024-01-21 15:41:08";"47";"49";"49"
"1035";"2024-01-21 15:41:09";"47";"49";"49"
"1036";"2024-01-21 15:41:10";"47";"49";"49"
"1037";"2024-01-21 15:41:14";"47";"49";"49"
"1038";"2024-01-21 15:41:14";"47";"49";"49"
"1039";"2024-01-21 15:41:15";"47";"49";"49"
"1040";"2024-01-21 15:41:16";"47";"49";"49"
"1041";"2024-01-21 15:41:17";"46";"49";"49"
"1042";"2024-01-21 15:41:18";"46";"49";"49"
"1043";"2024-01-21 15:41:18";"46";"49";"49"
"1044";"2024-01-21 15:41:19";"46";"49";"49"
"1045";"2024-01-21 15:41:20";"46";"49";"49"
"1046";"2024-01-21 15:41:21";"46";"49";"49"
"1047";"2024-01-21 15:41:22";"46";"49";"49"
"1048";"2024-01-21 15:41:23";"46";"49";"49"
"1049";"2024-01-21 15:41:24";"46";"49";"49"
"1050";"2024-01-21 15:41:25";"46";"49";"49"
"1051";"2024-01-21 15:41:26";"46";"49";"49"
"1052";"2024-01-21 15:41:27";"46";"49";"49"
"1053";"2024-01-21 15:41:28";"46";"49";"49"
"1054";"2024-01-21 15:41:28";"46";"49";"49"
"1055";"2024-01-21 15:41:29";"46";"49";"49"
"1056";"2024-01-21 15:41:30";"46";"49";"49"
"1057";"2024-01-21 15:41:31";"46";"49";"49"
"1058";"2024-01-21 15:41:32";"46";"49";"49"
"1059";"2024-01-21 15:41:33";"46";"49";"49"
"1060";"2024-01-21 15:41:34";"46";"49";"49"
"1061";"2024-01-21 15:41:35";"46";"49";"49"
"1062";"2024-01-21 15:41:36";"46";"49";"49"
"1063";"2024-01-21 15:41:37";"46";"49";"49"
"1064";"2024-01-21 15:41:38";"46";"49";"49"
"1065";"2024-01-21 15:41:38";"46";"49";"49"
"1066";"2024-01-21 15:41:39";"46";"49";"49"
"1067";"2024-01-21 15:41:40";"46";"49";"49"
"1068";"2024-01-21 15:41:41";"46";"49";"49"
"1069";"2024-01-21 15:41:42";"46";"49";"49"
"1070";"2024-01-21 15:41:43";"46";"49";"49"
"1071";"2024-01-21 15:41:44";"46";"49";"49"
"1072";"2024-01-21 15:41:45";"46";"49";"49"
"1073";"2024-01-21 15:41:46";"46";"49";"49"
"1074";"2024-01-21 15:41:47";"45";"49";"49"
"1075";"2024-01-21 15:41:48";"45";"49";"49"
"1076";"2024-01-21 15:41:48";"45";"49";"48"
"1077";"2024-01-21 15:41:49";"45";"49";"48"
"1078";"2024-01-21 15:41:50";"45";"49";"48"
"1079";"2024-01-21 15:41:51";"45";"49";"48"
"1080";"2024-01-21 15:41:52";"45";"49";"48"
"1081";"2024-01-21 15:41:53";"45";"49";"48"
"1082";"2024-01-21 15:41:54";"45";"49";"48"
"1083";"2024-01-21 15:41:55";"45";"49";"48"
"1084";"2024-01-21 15:41:56";"45";"49";"48"
"1085";"2024-01-21 15:41:57";"45";"49";"48"
"1086";"2024-01-21 15:41:58";"45";"48";"48"
"1087";"2024-01-21 15:41:58";"45";"48";"48"
"1088";"2024-01-21 15:41:59";"45";"48";"48"
"1089";"2024-01-21 15:42:00";"45";"48";"48"
"1090";"2024-01-21 15:42:01";"45";"48";"48"
"1091";"2024-01-21 15:42:02";"45";"48";"48"
"1092";"2024-01-21 15:42:03";"45";"48";"48"
"1093";"2024-01-21 15:42:04";"45";"48";"48"
"1094";"2024-01-21 15:42:05";"45";"48";"48"
"1095";"2024-01-21 15:42:06";"45";"48";"48"
"1096";"2024-01-21 15:42:07";"45";"48";"48"
"1097";"2024-01-21 15:42:08";"45";"48";"48"
"1098";"2024-01-21 15:42:08";"45";"48";"48"
"1099";"2024-01-21 15:42:09";"45";"48";"48"
"1100";"2024-01-21 15:42:10";"45";"48";"48"
"1101";"2024-01-21 15:42:11";"45";"48";"48"
"1102";"2024-01-21 15:42:12";"45";"48";"48"
"1103";"2024-01-21 15:42:13";"45";"48";"48"
"1104";"2024-01-21 15:42:14";"45";"48";"48"
"1105";"2024-01-21 15:42:15";"45";"48";"48"
"1106";"2024-01-21 15:42:16";"45";"48";"48"
"1107";"2024-01-21 15:42:17";"44";"48";"48"
"1108";"2024-01-21 15:42:18";"44";"48";"48"
"1109";"2024-01-21 15:42:18";"44";"48";"48"
"1110";"2024-01-21 15:42:19";"44";"48";"48"
"1111";"2024-01-21 15:42:20";"44";"48";"48"
"1112";"2024-01-21 15:42:21";"44";"48";"48"
"1113";"2024-01-21 15:42:22";"44";"48";"48"
"1114";"2024-01-21 15:42:23";"44";"48";"48"
"1115";"2024-01-21 15:42:24";"44";"48";"48"
"1116";"2024-01-21 15:42:25";"44";"48";"48"
"1117";"2024-01-21 15:42:26";"44";"48";"48"
"1118";"2024-01-21 15:42:27";"44";"48";"48"
"1119";"2024-01-21 15:42:28";"44";"48";"48"
"1120";"2024-01-21 15:42:28";"44";"48";"48"
"1121";"2024-01-21 15:42:29";"44";"48";"48"
"1122";"2024-01-21 15:42:30";"44";"48";"48"
"1123";"2024-01-21 15:42:31";"44";"48";"48"
"1124";"2024-01-21 15:42:32";"44";"48";"48"
"1125";"2024-01-21 15:42:33";"44";"48";"48"
"1126";"2024-01-21 15:42:34";"44";"48";"48"
"1127";"2024-01-21 15:42:35";"44";"48";"48"
"1128";"2024-01-21 15:42:36";"44";"48";"48"
"1129";"2024-01-21 15:42:37";"44";"48";"48"
"1130";"2024-01-21 15:42:38";"44";"48";"48"
"1131";"2024-01-21 15:42:38";"44";"48";"48"
"1132";"2024-01-21 15:42:39";"44";"48";"48"
"1133";"2024-01-21 15:42:40";"44";"48";"48"
"1134";"2024-01-21 15:42:41";"44";"48";"48"
"1135";"2024-01-21 15:42:42";"44";"48";"48"
"1136";"2024-01-21 15:42:43";"44";"48";"48"
"1137";"2024-01-21 15:42:44";"44";"48";"48"
"1138";"2024-01-21 15:42:45";"44";"48";"48"
"1139";"2024-01-21 15:42:46";"44";"48";"48"
"1140";"2024-01-21 15:42:47";"44";"48";"48"
"1141";"2024-01-21 15:42:48";"44";"48";"48"
"1142";"2024-01-21 15:42:48";"44";"48";"48"
"1143";"2024-01-21 15:42:49";"44";"48";"48"
"1144";"2024-01-21 15:42:50";"44";"48";"48"
"1145";"2024-01-21 15:42:51";"44";"48";"48"
"1146";"2024-01-21 15:42:52";"44";"48";"48"
"1147";"2024-01-21 15:42:53";"44";"48";"48"
"1148";"2024-01-21 15:42:54";"44";"48";"48"
"1149";"2024-01-21 15:42:55";"44";"48";"48"
"1150";"2024-01-21 15:42:56";"44";"48";"48"
"1151";"2024-01-21 15:42:57";"44";"48";"48"
"1152";"2024-01-21 15:42:58";"44";"48";"48"
"1153";"2024-01-21 15:42:58";"44";"48";"48"
"1154";"2024-01-21 15:42:59";"44";"48";"48"
"1155";"2024-01-21 15:43:00";"44";"48";"48"
"1156";"2024-01-21 15:43:01";"44";"48";"48"
"1157";"2024-01-21 15:43:02";"44";"48";"48"
"1158";"2024-01-21 15:43:03";"44";"48";"48"
"1159";"2024-01-21 15:43:04";"44";"48";"48"
"1160";"2024-01-21 15:43:05";"44";"48";"48"
"1161";"2024-01-21 15:43:06";"44";"48";"48"
"1162";"2024-01-21 15:43:07";"44";"48";"48"
"1163";"2024-01-21 15:43:08";"44";"48";"48"
"1164";"2024-01-21 15:43:08";"44";"48";"48"
"1165";"2024-01-21 15:43:09";"44";"48";"48"
"1166";"2024-01-21 15:43:10";"44";"48";"48"
"1167";"2024-01-21 15:43:11";"44";"48";"48"
"1168";"2024-01-21 15:43:12";"44";"48";"48"
"1169";"2024-01-21 15:43:13";"44";"48";"48"
"1170";"2024-01-21 15:43:14";"44";"48";"48"
"1171";"2024-01-21 15:43:15";"44";"48";"48"
"1172";"2024-01-21 15:43:16";"44";"48";"48"
"1173";"2024-01-21 15:43:17";"44";"48";"48"
"1174";"2024-01-21 15:43:21";"44";"48";"48"
"1175";"2024-01-21 15:43:21";"44";"48";"48"
"1176";"2024-01-21 15:43:25";"44";"48";"48"
"1177";"2024-01-21 15:43:25";"44";"48";"48"
"1178";"2024-01-21 15:43:26";"44";"48";"48"
"1179";"2024-01-21 15:43:27";"44";"48";"48"
"1180";"2024-01-21 15:43:28";"44";"48";"48"
"1181";"2024-01-21 15:43:29";"44";"48";"48"
"1182";"2024-01-21 15:43:30";"44";"48";"48"
"1183";"2024-01-21 15:43:31";"44";"48";"48"
"1184";"2024-01-21 15:43:32";"44";"48";"48"
"1185";"2024-01-21 16:43:11";"0";"0";"0"
"1186";"2024-01-21 16:43:12";"0";"0";"0"
"1187";"2024-01-21 16:43:13";"0";"0";"0"
"1188";"2024-01-21 16:43:14";"0";"0";"0"
"1189";"2024-01-21 16:43:15";"0";"0";"0"
"1190";"2024-01-21 16:43:16";"0";"0";"0"
"1191";"2024-01-21 16:43:17";"33";"0";"0"
"1192";"2024-01-21 16:43:18";"33";"30";"0"
"1193";"2024-01-21 16:43:18";"33";"30";"32"
"1194";"2024-01-21 16:43:19";"33";"30";"32"
"1195";"2024-01-21 16:43:20";"33";"30";"32"
"1196";"2024-01-21 16:43:21";"33";"30";"32"
